0x228b8L,4,0,1,0,30,4,1,0,4,1,1,0,1,0,23,
0x22934L,2,0,1,0,10,3,2,0,3,3,1,0,1,0,2,
0x2295cL,0,0,1,0,3,1,0,0,1,0,1,0,1,0,0,
0x22968L,1,0,1,0,10,1,2,0,1,3,1,0,1,0,4,
0x22990L,0,0,0,0,6,1,1,0,1,2,0,0,0,0,3,
0x229a8L,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x229b4L,0,0,1,0,8,0,0,0,0,0,0,0,1,0,7,
0x229d4L,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,
0x229dcL,0,0,1,0,3,1,0,0,1,0,1,0,1,0,0,
0x229e8L,1,0,1,0,8,0,2,0,0,3,2,0,1,0,2,
0x22a08L,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,
0x22a10L,1,0,1,0,9,1,2,0,1,3,1,0,1,0,3,
0x22a34L,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,
0x22a3cL,0,0,1,0,4,0,0,0,0,0,1,0,1,0,2,
0x22a4cL,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,
0x22a54L,2,0,2,0,8,2,0,0,2,0,0,0,2,0,4,
0x22a74L,2,0,3,0,18,1,0,0,1,0,0,0,3,0,14,
0x22abcL,1,0,0,0,3,1,0,0,1,0,0,0,0,0,2,
0x22ac8L,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
0x22accL,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,
0x22ad4L,1,0,1,0,9,1,2,0,1,3,1,0,1,0,3,
0x22af8L,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,
0x22afcL,0,0,1,0,3,1,0,0,1,0,0,0,1,0,1,
0x22b08L,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,
0x22b10L,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x22b1cL,1,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x22b2cL,0,0,2,0,4,0,0,0,0,0,0,0,2,0,2,
0x22b3cL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,
0x22b44L,0,0,1,0,4,1,0,0,1,0,1,0,1,0,1,
0x22b54L,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,
0x22b5cL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
0x22b60L,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,
0x22b68L,1,0,1,0,11,2,2,0,2,3,1,0,1,0,4,
0x22b94L,0,0,1,0,3,0,1,0,0,2,0,0,0,1,0,
0x22ba0L,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
0x22ba4L,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,
0x22bacL,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x22bb8L,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x22bc4L,0,0,1,0,4,0,1,0,0,1,0,0,1,0,2,
0x22bd4L,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
0x22bd8L,1,0,0,0,13,1,0,0,1,0,0,0,0,1,11,
0x22c0cL,6,0,1,0,24,1,0,0,1,0,0,0,1,1,21,
