0x2a7ecL,2,0,1,0,10,2,0,0,2,0,0,0,0,1,7,
0x2a818L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x2a828L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x2a838L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2a858L,1,0,1,0,6,0,0,0,0,0,0,0,1,0,5,
0x2a870L,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,
0x2a878L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2a898L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x2a8a8L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x2a8b8L,4,0,4,0,16,0,0,0,0,0,0,0,4,0,12,
0x2a8f8L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2a918L,2,0,3,0,12,0,0,0,0,0,0,0,3,0,9,
0x2a948L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2a968L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2a988L,1,0,1,0,5,0,0,0,0,0,0,0,1,0,4,
0x2a99cL,1,0,2,0,7,0,0,0,0,0,0,0,2,0,5,
0x2a9b8L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2a9d8L,1,0,1,0,6,0,0,0,0,0,0,0,1,0,5,
0x2a9f0L,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,
0x2a9f8L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x2aa08L,2,0,2,0,6,0,0,0,0,0,0,0,2,0,4,
0x2aa20L,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,
0x2aa28L,2,0,2,0,8,0,0,0,0,0,0,0,2,0,6,
0x2aa48L,1,0,0,0,6,1,0,0,1,0,0,0,0,1,4,
