0x231d8L,3,0,1,0,17,2,0,0,2,0,0,0,1,0,14,
0x23220L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x23230L,0,0,1,0,4,1,0,0,1,0,1,0,1,0,1,
0x23240L,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x2324cL,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x23258L,1,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x23268L,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x23274L,0,0,1,0,3,1,0,0,1,0,0,0,1,0,1,
0x23280L,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x2328cL,3,0,1,0,7,1,0,0,1,0,1,0,1,0,4,
0x232a8L,2,0,1,0,4,0,1,0,0,1,0,0,1,0,2,
0x232b8L,3,0,1,0,9,0,1,0,0,1,0,0,1,0,7,
0x232dcL,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,
0x232e4L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x232f4L,0,0,1,0,4,0,0,0,0,0,0,0,1,0,3,
0x23304L,0,0,2,0,6,2,0,0,2,0,0,0,2,0,2,
0x2331cL,0,0,1,0,4,2,0,0,2,1,0,0,1,0,0,
0x2332cL,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,
0x23338L,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
0x2333cL,1,0,0,0,9,1,0,0,1,0,0,0,0,1,7,
0x23360L,1,0,0,0,11,1,0,0,1,0,0,0,0,1,9,
0x2338cL,0,0,1,0,4,1,0,0,1,0,0,0,1,0,2,
0x2339cL,1,0,1,0,3,0,0,0,0,0,1,0,1,0,1,
0x233a8L,0,0,1,0,6,1,0,0,1,0,0,0,0,1,4,
0x233c0L,0,0,2,0,8,1,0,0,1,0,0,0,2,0,5,
0x233e0L,2,0,1,0,6,3,0,0,3,0,0,0,1,0,2,
0x233f8L,3,0,2,0,17,1,0,0,1,1,0,0,2,0,13,
0x2343cL,0,0,1,0,3,1,0,0,1,0,0,0,0,1,1,
0x23448L,2,0,2,0,8,0,1,0,0,1,0,0,2,0,5,
0x23468L,2,0,1,0,4,1,0,0,1,0,1,0,1,0,1,
0x23478L,1,0,1,0,6,1,0,0,1,0,0,0,0,1,4,
0x23490L,1,0,1,0,3,1,0,0,1,0,0,0,0,1,1,
0x2349cL,1,0,2,0,12,4,0,0,4,0,0,0,2,0,6,
0x234ccL,3,0,2,0,17,1,0,0,1,1,0,0,2,0,13,
0x23510L,0,0,1,0,3,1,0,0,1,0,0,0,0,1,1,
0x2351cL,2,0,1,0,6,3,0,0,3,0,0,0,1,0,2,
0x23534L,4,0,2,0,21,2,0,0,2,1,0,0,1,1,16,
0x23588L,4,0,2,0,10,0,0,0,0,0,0,0,1,1,8,
0x235b0L,2,0,1,0,3,0,0,0,0,0,1,0,1,0,1,
0x235bcL,1,0,1,0,6,1,0,0,1,0,0,0,0,1,4,
0x235d4L,1,0,2,0,7,0,0,0,0,0,0,0,2,0,5,
0x235f0L,2,0,1,0,4,1,0,0,1,0,1,0,1,0,1,
0x23600L,0,0,0,0,3,2,0,0,2,0,0,0,0,0,1,
0x2360cL,2,0,1,0,15,2,0,0,2,0,0,0,1,0,12,
0x23648L,1,0,1,0,5,1,0,0,1,0,0,0,0,1,3,
