0x215ccL,2,0,0,0,4,2,0,0,2,0,0,0,0,0,2,
0x215e0L,1,0,1,0,10,0,1,0,0,1,0,0,1,0,8,
0x21608L,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x21614L,2,0,2,0,6,0,1,0,0,1,0,0,2,0,3,
0x2162cL,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x21638L,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,
0x2164cL,2,0,1,0,12,1,0,0,1,0,0,0,1,1,9,
0x2167cL,9,0,2,0,23,3,0,0,3,1,0,0,2,0,17,
0x216d8L,4,0,3,0,12,0,0,0,0,0,0,0,3,0,9,
0x21708L,1,0,1,0,3,0,0,0,0,0,0,0,1,0,2,
0x21714L,2,0,1,0,10,0,0,0,0,0,0,0,1,0,9,
0x2173cL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
0x21740L,2,0,1,0,12,1,0,0,1,0,0,0,1,1,9,
0x21770L,4,0,1,0,6,0,0,0,0,0,0,0,0,1,5,
0x21788L,3,0,1,0,5,0,0,0,0,0,0,0,0,1,4,
